code_commune;latitude;longitude;nom_commune;code_departement;code_region;coordonnees
67311;48.2687190251;7.53306592763;Muttersholtz;67;44;Point(7.53306592763 48.2687190251)
67312;48.7409950821;7.5889236459;Mutzenhouse;67;44;Point(7.5889236459 48.7409950821)
67313;48.538054845;7.45530315563;Mutzig;67;44;Point(7.45530315563 48.538054845)
67314;48.4477521389;7.25122799667;Natzwiller;67;44;Point(7.25122799667 48.4477521389)
67315;48.9516989257;8.11931601006;Neewiller-près-Lauterbourg;67;44;Point(8.11931601006 48.9516989257)
67317;48.3028817341;7.3176285572;Neubois;67;44;Point(7.3176285572 48.3028817341)
67319;48.8185397229;8.09241128897;Neuhaeusel;67;44;Point(8.09241128897 48.8185397229)
67320;48.3261151153;7.31059686746;Neuve-Église;67;44;Point(7.31059686746 48.3261151153)
67321;48.4309499766;7.26437049524;Neuviller-la-Roche;67;44;Point(7.26437049524 48.4309499766)
67322;48.8271341455;7.36606572186;Neuwiller-lès-Saverne;67;44;Point(7.36606572186 48.8271341455)
67324;48.9638157112;7.63986093383;Niederbronn-les-Bains;67;44;Point(7.63986093383 48.9638157112)
67325;48.5356531709;7.35017404112;Niederhaslach;67;44;Point(7.35017404112 48.5356531709)
67326;48.6233090076;7.70515748809;Niederhausbergen;67;44;Point(7.70515748809 48.6233090076)
67327;48.971274266;8.10526672897;Niederlauterbach;67;44;Point(8.10526672897 48.971274266)
67328;48.8407663139;7.63538850073;Niedermodern;67;44;Point(7.63538850073 48.8407663139)
67329;48.4456110275;7.53064650952;Niedernai;67;44;Point(7.53064650952 48.4456110275)
67330;48.912896258;8.05241114765;Niederrœdern;67;44;Point(8.05241114765 48.912896258)
67331;48.7725031726;7.74386109493;Niederschaeffolsheim;67;44;Point(7.74386109493 48.7725031726)
67333;48.8506235374;7.4715582868;Niedersoultzbach;67;44;Point(7.4715582868 48.8506235374)
67334;49.0382020834;7.71349059998;Niedersteinbach;67;44;Point(7.71349059998 49.0382020834)
67335;48.6396017162;7.50080829789;Nordheim;67;44;Point(7.50080829789 48.6396017162)
67336;48.4472243918;7.68558012653;Nordhouse;67;44;Point(7.68558012653 48.4472243918)
67337;48.3556520235;7.41160208554;Nothalten;67;44;Point(7.41160208554 48.3556520235)
67338;48.3562350534;7.68497044431;Obenheim;67;44;Point(7.68497044431 48.3562350534)
67339;48.893487303;7.92255309446;Betschdorf;67;44;Point(7.92255309446 48.893487303)
67340;48.9380836461;7.59665709278;Oberbronn;67;44;Point(7.59665709278 48.9380836461)
67341;48.9274480651;7.76852769166;Oberdorf-Spachbach;67;44;Point(7.76852769166 48.9274480651)
67342;48.5685057118;7.29548789735;Oberhaslach;67;44;Point(7.29548789735 48.5685057118)
67343;48.6073002945;7.68309913156;Oberhausbergen;67;44;Point(7.68309913156 48.6073002945)
67344;49.0107628213;7.91451933272;Oberhoffen-lès-Wissembourg;67;44;Point(7.91451933272 49.0107628213)
67345;48.7801040272;7.88738513222;Oberhoffen-sur-Moder;67;44;Point(7.88738513222 48.7801040272)
67346;48.9448114402;8.06578726125;Oberlauterbach;67;44;Point(8.06578726125 48.9448114402)
67347;48.8479068198;7.54015464948;Obermodern-Zutzendorf;67;44;Point(7.54015464948 48.8479068198)
67348;48.4593467321;7.48006434701;Obernai;67;44;Point(7.48006434701 48.4593467321)
67349;48.9271368909;7.97102967191;Oberrœdern;67;44;Point(7.97102967191 48.9271368909)
67350;48.5919169259;7.64608858988;Oberschaeffolsheim;67;44;Point(7.64608858988 48.5919169259)
67351;48.9644209228;7.99028108589;Seebach;67;44;Point(7.99028108589 48.9644209228)
67352;48.851369071;7.44768959028;Obersoultzbach;67;44;Point(7.44768959028 48.851369071)
67353;49.0379940706;7.67309796819;Obersteinbach;67;44;Point(7.67309796819 49.0379940706)
67354;48.6001350338;7.48985443833;Odratzheim;67;44;Point(7.48985443833 48.6001350338)
67355;48.9984271369;7.11950944283;Oermingen;67;44;Point(7.11950944283 48.9984271369)
67356;48.7148337726;7.92739646265;Offendorf;67;44;Point(7.92739646265 48.7148337726)
67358;48.917321847;7.5423120492;Offwiller;67;44;Point(7.5423120492 48.917321847)
67359;48.8121908123;7.69421854068;Ohlungen;67;44;Point(7.69421854068 48.8121908123)
67360;48.1873821568;7.50382215032;Ohnenheim;67;44;Point(7.50382215032 48.1873821568)
67361;48.6977790108;7.67388730631;Olwisheim;67;44;Point(7.67388730631 48.6977790108)
67362;48.2472141611;7.35466655979;Orschwiller;67;44;Point(7.35466655979 48.2472141611)
67363;48.590139334;7.56183969821;Osthoffen;67;44;Point(7.56183969821 48.590139334)
67364;48.394273648;7.65078439355;Osthouse;67;44;Point(7.65078439355 48.394273648)
67365;48.5471323955;7.70760430953;Ostwald;67;44;Point(7.70760430953 48.5471323955)
67366;48.7589616687;7.34210158035;Ottersthal;67;44;Point(7.34210158035 48.7589616687)
67367;48.7226898525;7.37894754782;Otterswiller;67;44;Point(7.37894754782 48.7226898525)
67368;48.4434374839;7.36707935429;Ottrott;67;44;Point(7.36707935429 48.4434374839)
67369;48.8634372221;7.22875830656;Ottwiller;67;44;Point(7.22875830656 48.8634372221)
67370;48.8771297882;7.27203976424;Petersbach;67;44;Point(7.27203976424 48.8771297882)
67371;48.8657597248;7.32734776032;Petite-Pierre;67;44;Point(7.32734776032 48.8657597248)
67372;48.8432047964;7.59893121728;Val de Moder;67;44;Point(7.59893121728 48.8432047964)
67373;48.8087234106;7.25966087365;Pfalzweyer;67;44;Point(7.25966087365 48.8087234106)
67375;48.6443318607;7.6650628557;Pfulgriesheim;67;44;Point(7.6650628557 48.6443318607)
67377;48.4242524376;7.136828953;Plaine;67;44;Point(7.136828953 48.4242524376)
67378;48.4612697761;7.73493123238;Plobsheim;67;44;Point(7.73493123238 48.4612697761)
67379;48.9468559983;7.80368021275;Preuschdorf;67;44;Point(7.80368021275 48.9468559983)
67380;48.7920916691;7.47697747581;Printzheim;67;44;Point(7.47697747581 48.7920916691)
67381;48.9155823913;7.30719707129;Puberg;67;44;Point(7.30719707129 48.9155823913)
67382;48.6274123136;7.57602311143;Quatzenheim;67;44;Point(7.57602311143 48.6274123136)
67383;48.6722666371;7.4769068152;Rangen;67;44;Point(7.4769068152 48.6722666371)
67384;48.3735594187;7.19531631799;Ranrupt;67;44;Point(7.19531631799 48.3735594187)
67385;48.9511834886;7.25526644462;Ratzwiller;67;44;Point(7.25526644462 48.9511834886)
67386;48.8098418508;7.11166295825;Rauwiller;67;44;Point(7.11166295825 48.8098418508)
67387;48.3632176114;7.38013240259;Reichsfeld;67;44;Point(7.38013240259 48.3632176114)
67388;48.9374738141;7.67524392533;Reichshoffen;67;44;Point(7.67524392533 48.9374738141)
67389;48.6474873068;7.75703020685;Reichstett;67;44;Point(7.75703020685 48.6474873068)
67391;48.6824887091;7.29960945429;Reinhardsmunster;67;44;Point(7.29960945429 48.6824887091)
67392;48.9475831775;7.44744692113;Reipertswiller;67;44;Point(7.44744692113 48.9475831775)
67394;48.9509410927;7.8859650468;Retschwiller;67;44;Point(7.8859650468 48.9509410927)
67395;48.6821850405;7.40817008946;Reutenbourg;67;44;Point(7.40817008946 48.6821850405)
67396;48.9055663204;7.17766752759;Rexingen;67;44;Point(7.17766752759 48.9055663204)
67397;48.3122226913;7.70444455631;Rhinau;67;44;Point(7.70444455631 48.3122226913)
67398;48.2238657703;7.60386287362;Richtolsheim;67;44;Point(7.60386287362 48.2238657703)
67400;48.9891485983;7.94873374892;Riedseltz;67;44;Point(7.94873374892 48.9891485983)
67401;48.9288350756;7.11724868007;Rimsdorf;67;44;Point(7.11724868007 48.9288350756)
67402;48.8291827005;7.60614758961;Ringeldorf;67;44;Point(7.60614758961 48.8291827005)
67403;48.8101089087;7.55595222549;Ringendorf;67;44;Point(7.55595222549 48.8101089087)
67404;48.892173968;7.97014656337;Rittershoffen;67;44;Point(7.97014656337 48.892173968)
67405;48.8228673826;8.04052812469;Rœschwoog;67;44;Point(8.04052812469 48.8228673826)
67406;48.6932332205;7.53580119117;Rohr;67;44;Point(7.53580119117 48.6932332205)
67407;48.7499197158;7.90265116944;Rohrwiller;67;44;Point(7.90265116944 48.7499197158)
67408;48.6407597718;7.38032558505;Romanswiller;67;44;Point(7.38032558505 48.6407597718)
67409;48.837297524;8.06719387329;Roppenheim;67;44;Point(8.06719387329 48.837297524)
67410;48.5087284504;7.42577148597;Rosenwiller;67;44;Point(7.42577148597 48.5087284504)
67411;48.490413735;7.41207007733;Rosheim;67;44;Point(7.41207007733 48.490413735)
67412;48.3321360807;7.61305399839;Rossfeld;67;44;Point(7.61305399839 48.3321360807)
67413;48.9319268767;7.33608226075;Rosteig;67;44;Point(7.33608226075 48.9319268767)
67414;48.447644633;7.2070541855;Rothau;67;44;Point(7.2070541855 48.447644633)
67415;48.9053776455;7.51101928675;Rothbach;67;44;Point(7.51101928675 48.9053776455)
67416;49.0192487801;7.90612997261;Rott;67;44;Point(7.90612997261 49.0192487801)
67417;48.759113126;7.71180608722;Rottelsheim;67;44;Point(7.71180608722 48.759113126)
67418;48.8214167109;7.99834154891;Rountzenheim;67;44;Point(7.99834154891 48.8214167109)
67420;48.485644468;7.26907262122;Russ;67;44;Point(7.26907262122 48.485644468)
67421;48.3516658281;7.11035100405;Saales;67;44;Point(7.11035100405 48.3516658281)
67422;48.239955028;7.62929125209;Saasenheim;67;44;Point(7.62929125209 48.239955028)
67423;48.7083552317;7.51301777212;Saessolsheim;67;44;Point(7.51301777212 48.7083552317)
67424;48.4073616064;7.17386676722;Saint-Blaise-la-Roche;67;44;Point(7.17386676722 48.4073616064)
67425;48.7782167422;7.3556231734;Saint-Jean-Saverne;67;44;Point(7.3556231734 48.7782167422)
67426;48.3498144162;7.28574653524;Saint-Martin;67;44;Point(7.28574653524 48.3498144162)
67427;48.3329201616;7.33527285146;Saint-Maurice;67;44;Point(7.33527285146 48.3329201616)
67428;48.4414538675;7.41761781742;Saint-Nabor;67;44;Point(7.41761781742 48.4414538675)
67429;48.3845643843;7.46512483546;Saint-Pierre;67;44;Point(7.46512483546 48.3845643843)
67430;48.3357426244;7.36372911449;Saint-Pierre-Bois;67;44;Point(7.36372911449 48.3357426244)
67432;48.9761241768;8.07012964746;Salmbach;67;44;Point(8.07012964746 48.9761241768)
67433;48.3775481773;7.61937437402;Sand;67;44;Point(7.61937437402 48.3775481773)
67434;48.9451866571;7.08863161456;Sarre-Union;67;44;Point(7.08863161456 48.9451866571)
67435;48.9076740897;7.07306614237;Sarrewerden;67;44;Point(7.07306614237 48.9076740897)
67436;48.3924491684;7.1235892563;Saulxures;67;44;Point(7.1235892563 48.3924491684)
67437;48.7402250066;7.34206238199;Saverne;67;44;Point(7.34206238199 48.7402250066)
67438;48.4340220417;7.61316826135;Schaeffersheim;67;44;Point(7.61316826135 48.4340220417)
67439;48.7338365703;7.55662870926;Schaffhouse-sur-Zorn;67;44;Point(7.55662870926 48.7338365703)
67440;48.9121321004;8.08967677055;Schaffhouse-près-Seltz;67;44;Point(8.08967677055 48.9121321004)
67441;48.8369254712;7.56834375318;Schalkendorf;67;44;Point(7.56834375318 48.8369254712)
67442;48.5896337884;7.4902817682;Scharrachbergheim-Irmstett;67;44;Point(7.4902817682 48.5896337884)
67443;48.9694902772;8.14441884715;Scheibenhard;67;44;Point(8.14441884715 48.9694902772)
67444;48.7660880313;7.53344245942;Scherlenheim;67;44;Point(7.53344245942 48.7660880313)
67445;48.2952491317;7.41512520333;Scherwiller;67;44;Point(7.41512520333 48.2952491317)
67446;48.8709974146;7.52392906348;Schillersdorf;67;44;Point(7.52392906348 48.8709974146)
67447;48.6118660258;7.74408199334;Schiltigheim;67;44;Point(7.74408199334 48.6118660258)
67448;48.4922866758;7.19802185316;Schirmeck;67;44;Point(7.19802185316 48.4922866758)
67449;48.7957460013;7.91694869062;Schirrhein;67;44;Point(7.91694869062 48.7957460013)
67450;48.8069986345;7.92537675508;Schirrhoffen;67;44;Point(7.92537675508 48.8069986345)
67451;48.9866877882;8.03245786047;Schleithal;67;44;Point(8.03245786047 48.9866877882)
67452;48.6601653977;7.56876364377;Schnersheim;67;44;Point(7.56876364377 48.6601653977)
67453;48.2260065064;7.65066673603;Schœnau;67;44;Point(7.65066673603 48.2260065064)
67454;48.8335988956;7.26601140557;Schœnbourg;67;44;Point(7.26601140557 48.8335988956)
67455;48.9503956142;7.91692156596;Schœnenbourg;67;44;Point(7.91692156596 48.9503956142)
67456;48.9475398723;7.05381254412;Schopperten;67;44;Point(7.05381254412 48.9475398723)
67458;48.8172159239;7.7377298253;Schweighouse-sur-Moder;67;44;Point(7.7377298253 48.8172159239)
67459;48.7149255569;7.41004083904;Schwenheim;67;44;Point(7.41004083904 48.7149255569)
67460;48.765401982;7.60282147839;Schwindratzheim;67;44;Point(7.60282147839 48.765401982)
67461;48.2365028477;7.57432904061;Schwobsheim;67;44;Point(7.57432904061 48.2365028477)
67462;48.2481136279;7.46224896454;Sélestat;67;44;Point(7.46224896454 48.2481136279)
67463;48.8938553051;8.10498682501;Seltz;67;44;Point(8.10498682501 48.8938553051)
67464;48.3443357629;7.55277785563;Sermersheim;67;44;Point(7.55277785563 48.3443357629)
67465;48.7952349211;7.98061145834;Sessenheim;67;44;Point(7.98061145834 48.7952349211)
67466;48.957145226;8.03962378793;Siegen;67;44;Point(8.03962378793 48.957145226)
67467;48.8414802623;7.20492965057;Siewiller;67;44;Point(7.20492965057 48.8414802623)
67468;49.061608516;7.09081368964;Siltzheim;67;44;Point(7.09081368964 49.061608516)
67470;48.4311691709;7.19975808177;Solbach;67;44;Point(7.19975808177 48.4311691709)
67471;48.6319311688;7.74194727065;Souffelweyersheim;67;44;Point(7.74194727065 48.6319311688)
67472;48.8085682655;7.95676945015;Soufflenheim;67;44;Point(7.95676945015 48.8085682655)
67473;48.5676100551;7.47820560302;Soultz-les-Bains;67;44;Point(7.47820560302 48.5676100551)
67474;48.9461642075;7.87359864642;Soultz-sous-Forêts;67;44;Point(7.87359864642 48.9461642075)
67475;48.8795880756;7.40029606816;Sparsbach;67;44;Point(7.40029606816 48.8795880756)
67476;48.794852744;8.01771717593;Stattmatten;67;44;Point(8.01771717593 48.794852744)
67477;48.3628206219;7.22974408388;Steige;67;44;Point(7.22974408388 48.3628206219)
67478;48.7639649052;7.41351196572;Steinbourg;67;44;Point(7.41351196572 48.7639649052)
67479;49.0050564823;7.92824415815;Steinseltz;67;44;Point(7.92824415815 49.0050564823)
67480;48.5666223105;7.36640588547;Still;67;44;Point(7.36640588547 48.5666223105)
67481;48.3757768768;7.50674742372;Stotzheim;67;44;Point(7.50674742372 48.3757768768)
67482;48.5712679849;7.76752679517;Strasbourg;67;44;Point(7.76752679517 48.5712679849)
67483;48.8951838329;7.26857056944;Struth;67;44;Point(7.26857056944 48.8951838329)
67484;48.9244859775;7.99641194102;Stundwiller;67;44;Point(7.99641194102 48.9244859775)
67485;48.6266854677;7.62711611103;Stutzheim-Offenheim;67;44;Point(7.62711611103 48.6266854677)
67486;48.2550723499;7.63031906582;Sundhouse;67;44;Point(7.63031906582 48.2550723499)
67487;48.9102568228;7.83566149848;Surbourg;67;44;Point(7.83566149848 48.9102568228)
67488;48.9123489426;7.13788332344;Thal-Drulingen;67;44;Point(7.13788332344 48.9123489426)
67489;48.6960773859;7.34056735881;Thal-Marmoutier;67;44;Point(7.34056735881 48.6960773859)
67490;48.3253039558;7.34853223079;Thanvillé;67;44;Point(7.34853223079 48.3253039558)
67491;48.9024013107;7.24423915317;Tieffenbach;67;44;Point(7.24423915317 48.9024013107)
67492;48.5940735838;7.46515518656;Traenheim;67;44;Point(7.46515518656 48.5940735838)
67493;48.3434265529;7.33416002911;Triembach-au-Val;67;44;Point(7.33416002911 48.3434265529)
67494;48.9403737526;8.01823156218;Trimbach;67;44;Point(8.01823156218 48.9403737526)
67495;48.6564842295;7.61650465885;Truchtersheim;67;44;Point(7.61650465885 48.6564842295)
67497;48.8202578689;7.67470803749;Uhlwiller;67;44;Point(7.67470803749 48.8202578689)
67498;48.8809856779;7.57978326718;Uhrwiller;67;44;Point(7.57978326718 48.8809856779)
67499;48.3323782294;7.20301847743;Urbeis;67;44;Point(7.20301847743 48.3323782294)
67500;48.5390014537;7.29527991151;Urmatt;67;44;Point(7.29527991151 48.5390014537)
67501;48.4140516502;7.59572846761;Uttenheim;67;44;Point(7.59572846761 48.4140516502)
67502;48.8931983162;7.64472103816;Uttenhoffen;67;44;Point(7.64472103816 48.8931983162)
67503;48.8464668751;7.49650290601;Uttwiller;67;44;Point(7.49650290601 48.8464668751)
67504;48.4221033053;7.52644718944;Valff;67;44;Point(7.52644718944 48.4221033053)
67505;48.2814104124;7.31939719314;Vancelle;67;44;Point(7.31939719314 48.2814104124)
67506;48.6674524477;7.73934378443;Vendenheim;67;44;Point(7.73934378443 48.6674524477)
67507;48.3429794644;7.30342869358;Villé;67;44;Point(7.30342869358 48.3429794644)
67508;48.9716431163;7.13658791217;Vœllerdingen;67;44;Point(7.13658791217 48.9716431163)
67509;48.940471202;7.29797593831;Volksberg;67;44;Point(7.29797593831 48.940471202)
67510;48.7659087091;7.68693403664;Wahlenheim;67;44;Point(7.68693403664 48.7659087091)
67511;48.8857093075;7.78279699588;Walbourg;67;44;Point(7.78279699588 48.8857093075)
67513;48.4178454688;7.21830400487;Waldersbach;67;44;Point(7.21830400487 48.4178454688)
67514;48.9271512817;7.2306707984;Waldhambach;67;44;Point(7.2306707984 48.9271512817)
67515;48.734237181;7.4372618571;Waldolwisheim;67;44;Point(7.4372618571 48.734237181)
67516;48.7430310189;7.62201950135;Waltenheim-sur-Zorn;67;44;Point(7.62201950135 48.7430310189)
67517;48.6188684237;7.46340283895;Wangen;67;44;Point(7.46340283895 48.6188684237)
67519;48.6593283518;7.83143435964;Wantzenau;67;44;Point(7.83143435964 48.6593283518)
67520;48.6388786162;7.44230441985;Wasselonne;67;44;Point(7.44230441985 48.6388786162)
67521;48.8716635138;7.44076815738;Weinbourg;67;44;Point(7.44076815738 48.8716635138)
67522;48.9192784207;7.25784429593;Weislingen;67;44;Point(7.25784429593 48.9192784207)
67523;48.7621242565;7.78027504315;Weitbruch;67;44;Point(7.78027504315 48.7621242565)
67524;48.8549695809;7.40901430205;Weiterswiller;67;44;Point(7.40901430205 48.8549695809)
67525;48.6050551631;7.41483819754;Westhoffen;67;44;Point(7.41483819754 48.6050551631)
67526;48.4068133604;7.57239597333;Westhouse;67;44;Point(7.57239597333 48.4068133604)
67527;48.6858047247;7.45416585837;Westhouse-Marmoutier;67;44;Point(7.45416585837 48.6858047247)
67528;48.858764489;7.16208154442;Weyer;67;44;Point(7.16208154442 48.858764489)
67529;48.7165328229;7.83088991844;Weyersheim;67;44;Point(7.83088991844 48.7165328229)
67530;48.7815411023;7.53331362139;Wickersheim-Wilshausen;67;44;Point(7.53331362139 48.7815411023)
67531;48.4358512521;7.22390399237;Wildersbach;67;44;Point(7.22390399237 48.4358512521)
67532;48.6735628136;7.51567430993;Willgottheim;67;44;Point(7.51567430993 48.6735628136)
67534;48.753708765;7.49990047042;Wilwisheim;67;44;Point(7.49990047042 48.753708765)
67535;48.9213776191;7.42020495369;Wimmenau;67;44;Point(7.42020495369 48.9213776191)
67536;48.9912433394;7.69559951845;Windstein;67;44;Point(7.69559951845 48.9912433394)
67537;49.0391731666;7.81446231798;Wingen;67;44;Point(7.81446231798 49.0391731666)
67538;48.9254902407;7.37022391783;Wingen-sur-Moder;67;44;Point(7.37022391783 48.9254902407)
67539;48.7299632936;7.63820636503;Wingersheim les Quatre Bans;67;44;Point(7.63820636503 48.7299632936)
67540;48.796262357;7.70641296219;Wintershouse;67;44;Point(7.70641296219 48.796262357)
67541;48.9320980019;8.10430684085;Wintzenbach;67;44;Point(8.10430684085 48.9320980019)
67542;48.6578223701;7.50786446733;Wintzenheim-Kochersberg;67;44;Point(7.50786446733 48.6578223701)
67543;48.5121595612;7.21702183927;Wisches;67;44;Point(7.21702183927 48.5121595612)
67544;49.0184562539;7.96174575912;Wissembourg;67;44;Point(7.96174575912 49.0184562539)
67545;48.3134249965;7.6177163093;Witternheim;67;44;Point(7.6177163093 48.3134249965)
67546;48.7801634182;7.65461502349;Wittersheim;67;44;Point(7.65461502349 48.7801634182)
67547;48.2630616091;7.59069438607;Wittisheim;67;44;Point(7.59069438607 48.2630616091)
67548;48.6379420012;7.59735898171;Wiwersheim;67;44;Point(7.59735898171 48.6379420012)
67550;48.9412737008;7.74416394777;Wœrth;67;44;Point(7.74416394777 48.9412737008)
67551;48.5869426788;7.66313638698;Wolfisheim;67;44;Point(7.66313638698 48.5869426788)
67552;48.8758422712;7.08071824299;Wolfskirchen;67;44;Point(7.08071824299 48.8758422712)
67553;48.706871713;7.45128183005;Wolschheim;67;44;Point(7.45128183005 48.706871713)
67554;48.5703058902;7.5074599373;Wolxheim;67;44;Point(7.5074599373 48.5703058902)
67555;48.670402343;7.45043435206;Zehnacker;67;44;Point(7.45043435206 48.670402343)
67556;48.6785745127;7.48842740498;Zeinheim;67;44;Point(7.48842740498 48.6785745127)
67557;48.3992469094;7.51120403542;Zellwiller;67;44;Point(7.51120403542 48.3992469094)
67558;48.9161140099;7.58112323048;Zinswiller;67;44;Point(7.58112323048 48.9161140099)
67559;48.9007208521;7.33743606824;Zittersheim;67;44;Point(7.33743606824 48.9007208521)
67560;48.7949132154;7.52344592585;Zœbersdorf;67;44;Point(7.52344592585 48.7949132154)
68001;48.0034942953;7.54980840525;Algolsheim;68;44;Point(7.54980840525 48.0034942953)
68002;47.6017527449;7.10896561686;Altenach;68;44;Point(7.10896561686 47.6017527449)
68004;47.6210336538;7.24484329622;Altkirch;68;44;Point(7.24484329622 47.6210336538)
68005;48.119478992;7.25998332176;Ammerschwihr;68;44;Point(7.25998332176 48.119478992)
68006;47.6926147527;7.16944522071;Bernwiller;68;44;Point(7.16944522071 47.6926147527)
68007;48.0652206217;7.43654259206;Andolsheim;68;44;Point(7.43654259206 48.0652206217)
68008;48.0252709837;7.45257417009;Appenwihr;68;44;Point(7.45257417009 48.0252709837)
68009;48.1150139228;7.54242627283;Artzenheim;68;44;Point(7.54242627283 48.1150139228)
68010;47.6424583561;7.23328777965;Aspach;68;44;Point(7.23328777965 47.6424583561)
68011;47.7664940616;7.15106009452;Aspach-le-Bas;68;44;Point(7.15106009452 47.7664940616)
68012;47.7791495008;7.12888464942;Aspach-Michelbach;68;44;Point(7.12888464942 47.7791495008)
68013;47.5678328744;7.46912969155;Attenschwiller;68;44;Point(7.46912969155 47.5678328744)
68014;48.204266087;7.21127661313;Aubure;68;44;Point(7.21127661313 48.204266087)
68015;47.7990452233;7.41601212469;Baldersheim;68;44;Point(7.41601212469 47.7990452233)
68016;47.9272368478;7.53211500774;Balgau;68;44;Point(7.53211500774 47.9272368478)
68017;47.6201402497;7.15603615606;Ballersdorf;68;44;Point(7.15603615606 47.6201402497)
68018;47.6733286773;7.16339567268;Balschwiller;68;44;Point(7.16339567268 47.6733286773)
68019;48.0987704391;7.55258087773;Baltzenheim;68;44;Point(7.55258087773 48.0987704391)
68020;47.8222082924;7.50289765703;Bantzenheim;68;44;Point(7.50289765703 47.8222082924)
68021;47.6362849044;7.4885344409;Bartenheim;68;44;Point(7.4885344409 47.6362849044)
68022;47.818845544;7.41535259558;Battenheim;68;44;Point(7.41535259558 47.818845544)
68023;48.1591484173;7.34155964145;Beblenheim;68;44;Point(7.34155964145 48.1591484173)
68024;47.6903963579;7.05935022603;Bellemagny;68;44;Point(7.05935022603 47.6903963579)
68025;47.4845658206;7.2774077888;Bendorf;68;44;Point(7.2774077888 47.4845658206)
68026;48.1394469818;7.33981544547;Bennwihr;68;44;Point(7.33981544547 48.1394469818)
68027;47.5810125043;7.38725131168;Berentzwiller;68;44;Point(7.38725131168 47.5810125043)
68028;48.2125964008;7.35786517874;Bergheim;68;44;Point(7.35786517874 48.2125964008)
68029;47.9204515287;7.2473083241;Bergholtz;68;44;Point(7.2473083241 47.9204515287)
68030;47.9270613981;7.22577933017;Bergholtzzell;68;44;Point(7.22577933017 47.9270613981)
68031;47.7001534046;7.1910425266;Bernwiller;68;44;Point(7.1910425266 47.7001534046)
68032;47.8459225933;7.21845369299;Berrwiller;68;44;Point(7.21845369299 47.8459225933)
68033;47.5833339186;7.28390346765;Bettendorf;68;44;Point(7.28390346765 47.5833339186)
68034;47.511555294;7.42254471079;Bettlach;68;44;Point(7.42254471079 47.511555294)
68035;47.4709691234;7.43560956506;Biederthal;68;44;Point(7.43560956506 47.4709691234)
68036;48.0504323482;7.53680970912;Biesheim;68;44;Point(7.53680970912 48.0504323482)
68037;47.9624598517;7.36950245681;Biltzheim;68;44;Point(7.36950245681 47.9624598517)
68038;48.0933356673;7.42793671425;Bischwihr;68;44;Point(7.42793671425 48.0933356673)
68039;47.53847364;7.22083949332;Bisel;68;44;Point(7.22083949332 47.53847364)
68040;47.8268493029;7.06896787479;Bitschwiller-lès-Thann;68;44;Point(7.06896787479 47.8268493029)
68041;47.8835902429;7.52612797828;Blodelsheim;68;44;Point(7.52612797828 47.8835902429)
68042;47.6041661694;7.49467481081;Blotzheim;68;44;Point(7.49467481081 47.6041661694)
68043;47.854030178;7.25159464138;Bollwiller;68;44;Point(7.25159464138 47.854030178)
68044;48.1634421082;7.09862606883;Bonhomme;68;44;Point(7.09862606883 48.1634421082)
68045;47.7727515199;7.05308714247;Bourbach-le-Bas;68;44;Point(7.05308714247 47.7727515199)
68046;47.7983331125;7.03017652946;Bourbach-le-Haut;68;44;Point(7.03017652946 47.7983331125)
68049;47.5041559244;7.34056015721;Bouxwiller;68;44;Point(7.34056015721 47.5041559244)
68050;47.6646087858;7.05590134955;Bréchaumont;68;44;Point(7.05590134955 47.6646087858)
68051;48.0110195796;7.10491597545;Breitenbach-Haut-Rhin;68;44;Point(7.10491597545 48.0110195796)
68052;47.7056292411;7.0643418397;Bretten;68;44;Point(7.0643418397 47.7056292411)
68054;47.6210927169;7.45833574797;Brinckheim;68;44;Point(7.45833574797 47.6210927169)
68055;47.700432424;7.35849105232;Bruebach;68;44;Point(7.35849105232 47.700432424)
68056;47.7151300366;7.32654596124;Brunstatt-Didenheim;68;44;Point(7.32654596124 47.7151300366)
68057;47.6601180217;7.13595818077;Buethwiller;68;44;Point(7.13595818077 47.6601180217)
68058;47.9243546086;7.17962229088;Buhl;68;44;Point(7.17962229088 47.9243546086)
68059;47.7164544837;7.15440584349;Burnhaupt-le-Bas;68;44;Point(7.15440584349 47.7164544837)
68060;47.7343429793;7.12813648171;Burnhaupt-le-Haut;68;44;Point(7.12813648171 47.7343429793)
68061;47.5567551191;7.49825587796;Buschwiller;68;44;Point(7.49825587796 47.5567551191)
68062;47.6224935398;7.19502984795;Carspach;68;44;Point(7.19502984795 47.6224935398)
68063;47.7945078153;7.17932820409;Cernay;68;44;Point(7.17932820409 47.7945078153)
68064;47.8321259921;7.54929893347;Chalampé;68;44;Point(7.54929893347 47.8321259921)
68065;47.6396468352;7.03103737458;Chavannes-sur-l'Étang;68;44;Point(7.03103737458 47.6396468352)
68066;48.1099405789;7.38468690323;Colmar;68;44;Point(7.38468690323 48.1099405789)
68067;47.4694045712;7.20007884538;Courtavon;68;44;Point(7.20007884538 47.4694045712)
68068;47.6251404599;7.12181938903;Dannemarie;68;44;Point(7.12181938903 47.6251404599)
68069;47.9735592224;7.48193458989;Dessenheim;68;44;Point(7.48193458989 47.9735592224)
68071;47.7060797698;7.10092606116;Diefmatten;68;44;Point(7.10092606116 47.7060797698)
68072;47.7010678326;7.42599778593;Dietwiller;68;44;Point(7.42599778593 47.7010678326)
68073;47.7961632915;6.91934613041;Dolleren;68;44;Point(6.91934613041 47.7961632915)
